Filename	Category Code	Column Number	Data Label
Skin2.txt	01_PMS_Ontology+02_Clinical_Questionnaire+05_Skin	2	02_Has_the_patient_ever_had_eczema_(severely_dry_skin)
Hands.txt	01_PMS_Ontology+02_Clinical_Questionnaire+06_Extremities+01_Has_the_patient_ever_had_any_of_the_following_hands_and_feet_conditions	1	SUBJ_ID
Hands.txt	01_PMS_Ontology+02_Clinical_Questionnaire+06_Extremities+01_Has_the_patient_ever_had_any_of_the_following_hands_and_feet_conditions	2	01_Hyperactive_Deep_Tendon_Reflexes_(DTR)
Hands.txt	01_PMS_Ontology+02_Clinical_Questionnaire+06_Extremities+01_Has_the_patient_ever_had_any_of_the_following_hands_and_feet_conditions	3	02_Absent_or_weak_DTR
Hands.txt	01_PMS_Ontology+02_Clinical_Questionnaire+06_Extremities+01_Has_the_patient_ever_had_any_of_the_following_hands_and_feet_conditions	4	03_Resting_or_intention_tremor
Hands.txt	01_PMS_Ontology+02_Clinical_Questionnaire+06_Extremities+01_Has_the_patient_ever_had_any_of_the_following_hands_and_feet_conditions	5	04_Lax_ligaments_(loose joints_sometimes_called_double_jointed)
Hands.txt	01_PMS_Ontology+02_Clinical_Questionnaire+06_Extremities+01_Has_the_patient_ever_had_any_of_the_following_hands_and_feet_conditions	6	05_Hyperextensible_joints_(joints_can_extend_farther_and_in_a_larger_range_of_motion_than average)
Hands.txt	01_PMS_Ontology+02_Clinical_Questionnaire+06_Extremities+01_Has_the_patient_ever_had_any_of_the_following_hands_and_feet_conditions	7	06_Large_fleshy_hands
Hands.txt	01_PMS_Ontology+02_Clinical_Questionnaire+06_Extremities+01_Has_the_patient_ever_had_any_of_the_following_hands_and_feet_conditions	8	07_Dysplastic_or_unusual_fingernails
Hands.txt	01_PMS_Ontology+02_Clinical_Questionnaire+06_Extremities+01_Has_the_patient_ever_had_any_of_the_following_hands_and_feet_conditions	9	08_Fifth_finger_clinodactyly_(bend_or_curvature_of_the_fifth_toward_the_adjacent_fourth_finger)
Hands.txt	01_PMS_Ontology+02_Clinical_Questionnaire+06_Extremities+01_Has_the_patient_ever_had_any_of_the_following_hands_and_feet_conditions	10	09_Single_palmer_crease
Hands.txt	01_PMS_Ontology+02_Clinical_Questionnaire+06_Extremities+01_Has_the_patient_ever_had_any_of_the_following_hands_and_feet_conditions	11	10_Dysplastic_or_unusual_toenails
Hands.txt	01_PMS_Ontology+02_Clinical_Questionnaire+06_Extremities+01_Has_the_patient_ever_had_any_of_the_following_hands_and_feet_conditions	12	11_2-3_toe_syndactyly_(second_and_third_toes_are_fused_together)
Hands.txt	01_PMS_Ontology+02_Clinical_Questionnaire+06_Extremities+01_Has_the_patient_ever_had_any_of_the_following_hands_and_feet_conditions	13	12_Recurring_ingrown_toenails
Hands.txt	01_PMS_Ontology+02_Clinical_Questionnaire+06_Extremities+01_Has_the_patient_ever_had_any_of_the_following_hands_and_feet_conditions	14	13_Other
Hands.txt	01_PMS_Ontology+02_Clinical_Questionnaire+06_Extremities+01_Has_the_patient_ever_had_any_of_the_following_hands_and_feet_conditions	15	14_Other_Value
Lung.txt	01_PMS_Ontology+02_Clinical_Questionnaire+07_Pulmonary_-_Has_the_patient_ever_had_any_of_the_following_lung_conditions	1	SUBJ_ID
Lung.txt	01_PMS_Ontology+02_Clinical_Questionnaire+07_Pulmonary_-_Has_the_patient_ever_had_any_of_the_following_lung_conditions	2	01_Asthma
Lung.txt	01_PMS_Ontology+02_Clinical_Questionnaire+07_Pulmonary_-_Has_the_patient_ever_had_any_of_the_following_lung_conditions	3	02_Recurrent_pneumonia
Lung.txt	01_PMS_Ontology+02_Clinical_Questionnaire+07_Pulmonary_-_Has_the_patient_ever_had_any_of_the_following_lung_conditions	4	03_Shortness_of_breath
Lung.txt	01_PMS_Ontology+02_Clinical_Questionnaire+07_Pulmonary_-_Has_the_patient_ever_had_any_of_the_following_lung_conditions	5	04_Chronic_bronchitis
Lung.txt	01_PMS_Ontology+02_Clinical_Questionnaire+07_Pulmonary_-_Has_the_patient_ever_had_any_of_the_following_lung_conditions	6	05_Apnea_(obstructive_not_neurologic)
Lung.txt	01_PMS_Ontology+02_Clinical_Questionnaire+07_Pulmonary_-_Has_the_patient_ever_had_any_of_the_following_lung_conditions	7	06_Reactive_airway_syndrome_(pre-asthma)
Lung.txt	01_PMS_Ontology+02_Clinical_Questionnaire+07_Pulmonary_-_Has_the_patient_ever_had_any_of_the_following_lung_conditions	8	07_Other
Lung.txt	01_PMS_Ontology+02_Clinical_Questionnaire+07_Pulmonary_-_Has_the_patient_ever_had_any_of_the_following_lung_conditions	9	08_Other_Value
Cardiovasc.txt	01_PMS_Ontology+02_Clinical_Questionnaire+08_Cardiovascular+01_Has_the_patient_ever_had_any_of_the_following_cardiovascular_conditions	1	SUBJ_ID
Cardiovasc.txt	01_PMS_Ontology+02_Clinical_Questionnaire+08_Cardiovascular+01_Has_the_patient_ever_had_any_of_the_following_cardiovascular_conditions	2	01_Congenital_heart_disease
Cardiovasc.txt	01_PMS_Ontology+02_Clinical_Questionnaire+08_Cardiovascular+01_Has_the_patient_ever_had_any_of_the_following_cardiovascular_conditions	3	02_Non-congenital_heart_disease
Cardiovasc.txt	01_PMS_Ontology+02_Clinical_Questionnaire+08_Cardiovascular+01_Has_the_patient_ever_had_any_of_the_following_cardiovascular_conditions	4	03_Heart_murmur
Cardiovasc.txt	01_PMS_Ontology+02_Clinical_Questionnaire+08_Cardiovascular+01_Has_the_patient_ever_had_any_of_the_following_cardiovascular_conditions	5	04_Cyanosis
Cardiovasc.txt	01_PMS_Ontology+02_Clinical_Questionnaire+08_Cardiovascular+01_Has_the_patient_ever_had_any_of_the_following_cardiovascular_conditions	6	05_Heart_rate_too_fast-slow
Cardiovasc.txt	01_PMS_Ontology+02_Clinical_Questionnaire+08_Cardiovascular+01_Has_the_patient_ever_had_any_of_the_following_cardiovascular_conditions	7	06_Fainting_or_dizzy_spells
Cardiovasc.txt	01_PMS_Ontology+02_Clinical_Questionnaire+08_Cardiovascular+01_Has_the_patient_ever_had_any_of_the_following_cardiovascular_conditions	8	07_Other
Cardiovasc.txt	01_PMS_Ontology+02_Clinical_Questionnaire+08_Cardiovascular+01_Has_the_patient_ever_had_any_of_the_following_cardiovascular_conditions	9	08_Other Value
Congenital_Heart_Disease.txt	01_PMS_Ontology+02_Clinical_Questionnaire+08_Cardiovascular+02_If_the_patient_has_a_congenital_heart_disease_what_is_the_diagnosis 	1	SUBJ_ID
Congenital_Heart_Disease.txt	01_PMS_Ontology+02_Clinical_Questionnaire+08_Cardiovascular+02_If_the_patient_has_a_congenital_heart_disease_what_is_the_diagnosis 	2	01_Patent_Ductus_Arteriosus
Congenital_Heart_Disease.txt	01_PMS_Ontology+02_Clinical_Questionnaire+08_Cardiovascular+02_If_the_patient_has_a_congenital_heart_disease_what_is_the_diagnosis 	3	02_Patent_Ductus_Arteriosus_Age_at_diagnosis
Congenital_Heart_Disease.txt	01_PMS_Ontology+02_Clinical_Questionnaire+08_Cardiovascular+02_If_the_patient_has_a_congenital_heart_disease_what_is_the_diagnosis 	4	03_Patent_Ductus_Arteriosus_Status
Congenital_Heart_Disease.txt	01_PMS_Ontology+02_Clinical_Questionnaire+08_Cardiovascular+02_If_the_patient_has_a_congenital_heart_disease_what_is_the_diagnosis 	5	04_Patent_Ductus_Arterius_Age_of_surgery
Congenital_Heart_Disease.txt	01_PMS_Ontology+02_Clinical_Questionnaire+08_Cardiovascular+02_If_the_patient_has_a_congenital_heart_disease_what_is_the_diagnosis 	6	05_Ventricular_Septal_Defect
Congenital_Heart_Disease.txt	01_PMS_Ontology+02_Clinical_Questionnaire+08_Cardiovascular+02_If_the_patient_has_a_congenital_heart_disease_what_is_the_diagnosis 	7	06_Ventricular_Septal_Defect_Age_at_diagnosis
Congenital_Heart_Disease.txt	01_PMS_Ontology+02_Clinical_Questionnaire+08_Cardiovascular+02_If_the_patient_has_a_congenital_heart_disease_what_is_the_diagnosis 	8	07_Ventricular_Septal_Defect_Status
Congenital_Heart_Disease.txt	01_PMS_Ontology+02_Clinical_Questionnaire+08_Cardiovascular+02_If_the_patient_has_a_congenital_heart_disease_what_is_the_diagnosis 	9	08_Ventricular_Septal_Defect_Age_of_surgery
Congenital_Heart_Disease.txt	01_PMS_Ontology+02_Clinical_Questionnaire+08_Cardiovascular+02_If_the_patient_has_a_congenital_heart_disease_what_is_the_diagnosis 	10	09_Supraventricular_Tachycardia
Congenital_Heart_Disease.txt	01_PMS_Ontology+02_Clinical_Questionnaire+08_Cardiovascular+02_If_the_patient_has_a_congenital_heart_disease_what_is_the_diagnosis 	11	10_Supraventricular_Tachycardia_Age_at_diagnosis
Congenital_Heart_Disease.txt	01_PMS_Ontology+02_Clinical_Questionnaire+08_Cardiovascular+02_If_the_patient_has_a_congenital_heart_disease_what_is_the_diagnosis 	12	11_Supraventricular_Tachycardia_Status
Congenital_Heart_Disease.txt	01_PMS_Ontology+02_Clinical_Questionnaire+08_Cardiovascular+02_If_the_patient_has_a_congenital_heart_disease_what_is_the_diagnosis 	13	12_Supraventricular_Tachycardia_Age_of_surgery
Congenital_Heart_Disease.txt	01_PMS_Ontology+02_Clinical_Questionnaire+08_Cardiovascular+02_If_the_patient_has_a_congenital_heart_disease_what_is_the_diagnosis 	14	13_Coarctation_of_the_aorta
Congenital_Heart_Disease.txt	01_PMS_Ontology+02_Clinical_Questionnaire+08_Cardiovascular+02_If_the_patient_has_a_congenital_heart_disease_what_is_the_diagnosis 	15	14_Coarctation_of_the_aorta_Age_at_diagnosis
Congenital_Heart_Disease.txt	01_PMS_Ontology+02_Clinical_Questionnaire+08_Cardiovascular+02_If_the_patient_has_a_congenital_heart_disease_what_is_the_diagnosis 	16	15_Coarctation_of_the_aorta_Status
Congenital_Heart_Disease.txt	01_PMS_Ontology+02_Clinical_Questionnaire+08_Cardiovascular+02_If_the_patient_has_a_congenital_heart_disease_what_is_the_diagnosis 	17	16_Coarctation_of_the_aorta_Age_of_surgery
Congenital_Heart_Disease.txt	01_PMS_Ontology+02_Clinical_Questionnaire+08_Cardiovascular+02_If_the_patient_has_a_congenital_heart_disease_what_is_the_diagnosis 	18	17_Total_anomalous_pulmonary_venous_return_or_connection
Congenital_Heart_Disease.txt	01_PMS_Ontology+02_Clinical_Questionnaire+08_Cardiovascular+02_If_the_patient_has_a_congenital_heart_disease_what_is_the_diagnosis 	19	18_Total_anomalous_pulmonary_venous_return_or_connection_Age_at_diagnosis
Congenital_Heart_Disease.txt	01_PMS_Ontology+02_Clinical_Questionnaire+08_Cardiovascular+02_If_the_patient_has_a_congenital_heart_disease_what_is_the_diagnosis 	20	19_Total_anomalous_pulmonary_venous_return_or_connection_Status
Congenital_Heart_Disease.txt	01_PMS_Ontology+02_Clinical_Questionnaire+08_Cardiovascular+02_If_the_patient_has_a_congenital_heart_disease_what_is_the_diagnosis 	21	20_Total_anomalous_pulmonary_venous_return_or_connection_Age_of_surgery
Congenital_Heart_Disease.txt	01_PMS_Ontology+02_Clinical_Questionnaire+08_Cardiovascular+02_If_the_patient_has_a_congenital_heart_disease_what_is_the_diagnosis 	22	21_Enlarged_aorta
Congenital_Heart_Disease.txt	01_PMS_Ontology+02_Clinical_Questionnaire+08_Cardiovascular+02_If_the_patient_has_a_congenital_heart_disease_what_is_the_diagnosis 	23	22_Enlarged_aorta_Age_at_diagnosis
Congenital_Heart_Disease.txt	01_PMS_Ontology+02_Clinical_Questionnaire+08_Cardiovascular+02_If_the_patient_has_a_congenital_heart_disease_what_is_the_diagnosis 	24	23_Enlarged_aorta_Status
Congenital_Heart_Disease.txt	01_PMS_Ontology+02_Clinical_Questionnaire+08_Cardiovascular+02_If_the_patient_has_a_congenital_heart_disease_what_is_the_diagnosis 	25	24_Enlarged_aorta_Age_of_surgery
Congenital_Heart_Disease.txt	01_PMS_Ontology+02_Clinical_Questionnaire+08_Cardiovascular+02_If_the_patient_has_a_congenital_heart_disease_what_is_the_diagnosis 	26	25_Hole_in_the_heart
Congenital_Heart_Disease.txt	01_PMS_Ontology+02_Clinical_Questionnaire+08_Cardiovascular+02_If_the_patient_has_a_congenital_heart_disease_what_is_the_diagnosis 	27	26_Hole_in_the_heart_Age_at_diagnosis
Congenital_Heart_Disease.txt	01_PMS_Ontology+02_Clinical_Questionnaire+08_Cardiovascular+02_If_the_patient_has_a_congenital_heart_disease_what_is_the_diagnosis 	28	27_Hole_in_the_heart_status
Congenital_Heart_Disease.txt	01_PMS_Ontology+02_Clinical_Questionnaire+08_Cardiovascular+02_If_the_patient_has_a_congenital_heart_disease_what_is_the_diagnosis 	29	28_Hole_in_the_heart_Age_of_surgery
Congenital_Heart_Disease.txt	01_PMS_Ontology+02_Clinical_Questionnaire+08_Cardiovascular+02_If_the_patient_has_a_congenital_heart_disease_what_is_the_diagnosis 	30	29_Bicuspid_aortic_valve
Congenital_Heart_Disease.txt	01_PMS_Ontology+02_Clinical_Questionnaire+08_Cardiovascular+02_If_the_patient_has_a_congenital_heart_disease_what_is_the_diagnosis 	31	30_Bicuspid_aortic_valve_Age_at_diagnosis
Congenital_Heart_Disease.txt	01_PMS_Ontology+02_Clinical_Questionnaire+08_Cardiovascular+02_If_the_patient_has_a_congenital_heart_disease_what_is_the_diagnosis 	32	31_Bicuspid_aortic_valve_Status
Congenital_Heart_Disease.txt	01_PMS_Ontology+02_Clinical_Questionnaire+08_Cardiovascular+02_If_the_patient_has_a_congenital_heart_disease_what_is_the_diagnosis 	33	32_Bicuspid_aortic_valve_Age_for_surgery
Congenital_Heart_Disease.txt	01_PMS_Ontology+02_Clinical_Questionnaire+08_Cardiovascular+02_If_the_patient_has_a_congenital_heart_disease_what_is_the_diagnosis 	34	33_Heart_valve_problems
Congenital_Heart_Disease.txt	01_PMS_Ontology+02_Clinical_Questionnaire+08_Cardiovascular+02_If_the_patient_has_a_congenital_heart_disease_what_is_the_diagnosis 	35	34_Heart_valve_problems_Age_at_diagnosis
Congenital_Heart_Disease.txt	01_PMS_Ontology+02_Clinical_Questionnaire+08_Cardiovascular+02_If_the_patient_has_a_congenital_heart_disease_what_is_the_diagnosis 	36	35_Heart_valve_problems_Status
Congenital_Heart_Disease.txt	01_PMS_Ontology+02_Clinical_Questionnaire+08_Cardiovascular+02_If_the_patient_has_a_congenital_heart_disease_what_is_the_diagnosis 	37	36_Heart_valve_problems_Age_of_surgery
Congenital_Heart_Disease.txt	01_PMS_Ontology+02_Clinical_Questionnaire+08_Cardiovascular+02_If_the_patient_has_a_congenital_heart_disease_what_is_the_diagnosis 	38	37_Persistent_left_superior_vena_cava
Congenital_Heart_Disease.txt	01_PMS_Ontology+02_Clinical_Questionnaire+08_Cardiovascular+02_If_the_patient_has_a_congenital_heart_disease_what_is_the_diagnosis 	39	38_Persistent_left_superior_vena_cava_Age_at_diagnosis
Congenital_Heart_Disease.txt	01_PMS_Ontology+02_Clinical_Questionnaire+08_Cardiovascular+02_If_the_patient_has_a_congenital_heart_disease_what_is_the_diagnosis 	40	39_Persistent_left_superior_vena_cava_Status
Congenital_Heart_Disease.txt	01_PMS_Ontology+02_Clinical_Questionnaire+08_Cardiovascular+02_If_the_patient_has_a_congenital_heart_disease_what_is_the_diagnosis 	41	40_Persistent_left_superior_vena_cava_Age_of_surgery
Congenital_Heart_Disease.txt	01_PMS_Ontology+02_Clinical_Questionnaire+08_Cardiovascular+02_If_the_patient_has_a_congenital_heart_disease_what_is_the_diagnosis 	42	41_Enlarged_aortic_root
Congenital_Heart_Disease.txt	01_PMS_Ontology+02_Clinical_Questionnaire+08_Cardiovascular+02_If_the_patient_has_a_congenital_heart_disease_what_is_the_diagnosis 	43	42_Enlarged_aortic_root_Age_at_diagnosis
Congenital_Heart_Disease.txt	01_PMS_Ontology+02_Clinical_Questionnaire+08_Cardiovascular+02_If_the_patient_has_a_congenital_heart_disease_what_is_the_diagnosis 	44	43_Enlarged_aortic_root_Status
Congenital_Heart_Disease.txt	01_PMS_Ontology+02_Clinical_Questionnaire+08_Cardiovascular+02_If_the_patient_has_a_congenital_heart_disease_what_is_the_diagnosis 	45	44_Enlarged_aortic_root_Age_of_suregry
Congenital_Heart_Disease.txt	01_PMS_Ontology+02_Clinical_Questionnaire+08_Cardiovascular+02_If_the_patient_has_a_congenital_heart_disease_what_is_the_diagnosis 	46	45_Aortic_stenosis
Congenital_Heart_Disease.txt	01_PMS_Ontology+02_Clinical_Questionnaire+08_Cardiovascular+02_If_the_patient_has_a_congenital_heart_disease_what_is_the_diagnosis 	47	46_Aortic_stenosis_Age_at_diagnosis
Congenital_Heart_Disease.txt	01_PMS_Ontology+02_Clinical_Questionnaire+08_Cardiovascular+02_If_the_patient_has_a_congenital_heart_disease_what_is_the_diagnosis 	48	47_Aortic_stenosis_Status
Congenital_Heart_Disease.txt	01_PMS_Ontology+02_Clinical_Questionnaire+08_Cardiovascular+02_If_the_patient_has_a_congenital_heart_disease_what_is_the_diagnosis 	49	48_Aortic_stenosis_Age_for_surgery
Congenital_Heart_Disease.txt	01_PMS_Ontology+02_Clinical_Questionnaire+08_Cardiovascular+02_If_the_patient_has_a_congenital_heart_disease_what_is_the_diagnosis 	50	49_Other
Congenital_Heart_Disease.txt	01_PMS_Ontology+02_Clinical_Questionnaire+08_Cardiovascular+02_If_the_patient_has_a_congenital_heart_disease_what_is_the_diagnosis 	51	50_Other_Age_at_diagnosis
Congenital_Heart_Disease.txt	01_PMS_Ontology+02_Clinical_Questionnaire+08_Cardiovascular+02_If_the_patient_has_a_congenital_heart_disease_what_is_the_diagnosis 	52	51_Other_Status
Congenital_Heart_Disease.txt	01_PMS_Ontology+02_Clinical_Questionnaire+08_Cardiovascular+02_If_the_patient_has_a_congenital_heart_disease_what_is_the_diagnosis 	53	52_Other_Age_for_surgery
Non_Congenital_Heart_Disease.txt	01_PMS_Ontology+02_Clinical_Questionnaire+08_Cardiovascular+02_If_the_patient_has_a_non-congenital_heart_disease_what_is_the_diagnosis 	1	SUBJ_ID
Non_Congenital_Heart_Disease.txt	01_PMS_Ontology+02_Clinical_Questionnaire+08_Cardiovascular+02_If_the_patient_has_a_non-congenital_heart_disease_what_is_the_diagnosis 	2	01_Patent_Ductus_Arteriosus
Non_Congenital_Heart_Disease.txt	01_PMS_Ontology+02_Clinical_Questionnaire+08_Cardiovascular+02_If_the_patient_has_a_non-congenital_heart_disease_what_is_the_diagnosis 	3	02_Patent_Ductus_Arteriosus_Age_at_diagnosis
Non_Congenital_Heart_Disease.txt	01_PMS_Ontology+02_Clinical_Questionnaire+08_Cardiovascular+02_If_the_patient_has_a_non-congenital_heart_disease_what_is_the_diagnosis 	4	03_Patent_Ductus_Arteriosus_Status
Non_Congenital_Heart_Disease.txt	01_PMS_Ontology+02_Clinical_Questionnaire+08_Cardiovascular+02_If_the_patient_has_a_non-congenital_heart_disease_what_is_the_diagnosis 	5	04_Patent_Ductus_Arteriosus_Age_of_surgery
Non_Congenital_Heart_Disease.txt	01_PMS_Ontology+02_Clinical_Questionnaire+08_Cardiovascular+02_If_the_patient_has_a_non-congenital_heart_disease_what_is_the_diagnosis 	6	05_Supraventricular_Tachycardia
Non_Congenital_Heart_Disease.txt	01_PMS_Ontology+02_Clinical_Questionnaire+08_Cardiovascular+02_If_the_patient_has_a_non-congenital_heart_disease_what_is_the_diagnosis 	7	06_Supraventricular_Tachycardia_Age_at_diagnosis
Non_Congenital_Heart_Disease.txt	01_PMS_Ontology+02_Clinical_Questionnaire+08_Cardiovascular+02_If_the_patient_has_a_non-congenital_heart_disease_what_is_the_diagnosis 	8	07_Supraventricular_Tachycardia_Status
Non_Congenital_Heart_Disease.txt	01_PMS_Ontology+02_Clinical_Questionnaire+08_Cardiovascular+02_If_the_patient_has_a_non-congenital_heart_disease_what_is_the_diagnosis 	9	08_Supraventricular_Tachycardia_Age_of_surgery
Non_Congenital_Heart_Disease.txt	01_PMS_Ontology+02_Clinical_Questionnaire+08_Cardiovascular+02_If_the_patient_has_a_non-congenital_heart_disease_what_is_the_diagnosis 	10	09_Enlarged_aortic_root
Non_Congenital_Heart_Disease.txt	01_PMS_Ontology+02_Clinical_Questionnaire+08_Cardiovascular+02_If_the_patient_has_a_non-congenital_heart_disease_what_is_the_diagnosis 	11	10_Enlarged_aortic_root_Age_at_diagnosis
Non_Congenital_Heart_Disease.txt	01_PMS_Ontology+02_Clinical_Questionnaire+08_Cardiovascular+02_If_the_patient_has_a_non-congenital_heart_disease_what_is_the_diagnosis 	12	11_Enlarged_aortic_root_Status
Non_Congenital_Heart_Disease.txt	01_PMS_Ontology+02_Clinical_Questionnaire+08_Cardiovascular+02_If_the_patient_has_a_non-congenital_heart_disease_what_is_the_diagnosis 	13	12_Enlarged_aortic_root_Age_of_surgery
Non_Congenital_Heart_Disease.txt	01_PMS_Ontology+02_Clinical_Questionnaire+08_Cardiovascular+02_If_the_patient_has_a_non-congenital_heart_disease_what_is_the_diagnosis 	14	13_Hole_in_the_heart
Non_Congenital_Heart_Disease.txt	01_PMS_Ontology+02_Clinical_Questionnaire+08_Cardiovascular+02_If_the_patient_has_a_non-congenital_heart_disease_what_is_the_diagnosis 	15	14_Hole_in_the_heart_Age_at_diagnosis
Non_Congenital_Heart_Disease.txt	01_PMS_Ontology+02_Clinical_Questionnaire+08_Cardiovascular+02_If_the_patient_has_a_non-congenital_heart_disease_what_is_the_diagnosis 	16	15_Hole_in_the_heart_Status
Non_Congenital_Heart_Disease.txt	01_PMS_Ontology+02_Clinical_Questionnaire+08_Cardiovascular+02_If_the_patient_has_a_non-congenital_heart_disease_what_is_the_diagnosis 	17	16_Hole_in_the_heart_Age_of_surgery
Non_Congenital_Heart_Disease.txt	01_PMS_Ontology+02_Clinical_Questionnaire+08_Cardiovascular+02_If_the_patient_has_a_non-congenital_heart_disease_what_is_the_diagnosis 	18	17_Bicuspid_aortic_valve
Non_Congenital_Heart_Disease.txt	01_PMS_Ontology+02_Clinical_Questionnaire+08_Cardiovascular+02_If_the_patient_has_a_non-congenital_heart_disease_what_is_the_diagnosis 	19	18_Bicuspid_aortic_valve_Age_at_diagnosis
Non_Congenital_Heart_Disease.txt	01_PMS_Ontology+02_Clinical_Questionnaire+08_Cardiovascular+02_If_the_patient_has_a_non-congenital_heart_disease_what_is_the_diagnosis 	20	19_Bicuspid_aortic_valve_Status
Non_Congenital_Heart_Disease.txt	01_PMS_Ontology+02_Clinical_Questionnaire+08_Cardiovascular+02_If_the_patient_has_a_non-congenital_heart_disease_what_is_the_diagnosis 	21	20_Bicuspid_aortic_valve_Age_of_surgery
Non_Congenital_Heart_Disease.txt	01_PMS_Ontology+02_Clinical_Questionnaire+08_Cardiovascular+02_If_the_patient_has_a_non-congenital_heart_disease_what_is_the_diagnosis 	22	21_Atrial_Arrhythmia
Non_Congenital_Heart_Disease.txt	01_PMS_Ontology+02_Clinical_Questionnaire+08_Cardiovascular+02_If_the_patient_has_a_non-congenital_heart_disease_what_is_the_diagnosis 	23	22_Atrial_Arrhythmia_Age_at_diagnosis
Non_Congenital_Heart_Disease.txt	01_PMS_Ontology+02_Clinical_Questionnaire+08_Cardiovascular+02_If_the_patient_has_a_non-congenital_heart_disease_what_is_the_diagnosis 	24	23_Atrial_Arrhythmia_Status
Non_Congenital_Heart_Disease.txt	01_PMS_Ontology+02_Clinical_Questionnaire+08_Cardiovascular+02_If_the_patient_has_a_non-congenital_heart_disease_what_is_the_diagnosis 	25	24_Atrial_Arrhythmia_Age_of_surgery
Non_Congenital_Heart_Disease.txt	01_PMS_Ontology+02_Clinical_Questionnaire+08_Cardiovascular+02_If_the_patient_has_a_non-congenital_heart_disease_what_is_the_diagnosis 	26	25_Ventricular_Arrhythmia
Non_Congenital_Heart_Disease.txt	01_PMS_Ontology+02_Clinical_Questionnaire+08_Cardiovascular+02_If_the_patient_has_a_non-congenital_heart_disease_what_is_the_diagnosis 	27	26_Ventricular_Arrhythmia_Age_at_diagnosis
Non_Congenital_Heart_Disease.txt	01_PMS_Ontology+02_Clinical_Questionnaire+08_Cardiovascular+02_If_the_patient_has_a_non-congenital_heart_disease_what_is_the_diagnosis 	28	27_Ventricular_Arrhythmia_Status
Non_Congenital_Heart_Disease.txt	01_PMS_Ontology+02_Clinical_Questionnaire+08_Cardiovascular+02_If_the_patient_has_a_non-congenital_heart_disease_what_is_the_diagnosis 	29	28_Ventricular_Arrhythmia_Age_of_surgery
Non_Congenital_Heart_Disease.txt	01_PMS_Ontology+02_Clinical_Questionnaire+08_Cardiovascular+02_If_the_patient_has_a_non-congenital_heart_disease_what_is_the_diagnosis 	30	29_Enlarged_pulmonary_artery
Non_Congenital_Heart_Disease.txt	01_PMS_Ontology+02_Clinical_Questionnaire+08_Cardiovascular+02_If_the_patient_has_a_non-congenital_heart_disease_what_is_the_diagnosis 	31	30_Enlarged_pulmonary_artery_Age_at_diagnosis
Non_Congenital_Heart_Disease.txt	01_PMS_Ontology+02_Clinical_Questionnaire+08_Cardiovascular+02_If_the_patient_has_a_non-congenital_heart_disease_what_is_the_diagnosis 	32	31_Enlarged_pulmonary_artery_Status
Non_Congenital_Heart_Disease.txt	01_PMS_Ontology+02_Clinical_Questionnaire+08_Cardiovascular+02_If_the_patient_has_a_non-congenital_heart_disease_what_is_the_diagnosis 	33	32_Enlarged_pulmonary_artery_Age_of_surgery
Cardiovasc2.txt	01_PMS_Ontology+02_Clinical_Questionnaire+08_Cardiovascular	1	SUBJ_ID
Cardiovasc2.txt	01_PMS_Ontology+02_Clinical_Questionnaire+08_Cardiovascular	2	03_Does_the_patient_have_a_primary_cardiologist
Cardiovasc2.txt	01_PMS_Ontology+02_Clinical_Questionnaire+08_Cardiovascular	3	04_Does_the_patient_have_restrictions_due_to_cardiac_issues_(such_as_need_for_dental_antibiotic_prophylaxis)
Cardiovasc2.txt	01_PMS_Ontology+02_Clinical_Questionnaire+08_Cardiovascular	4	05_Does_the_patient_have_restrictions_imposed_on_daily_activities
Cardiovasc2.txt	01_PMS_Ontology+02_Clinical_Questionnaire+08_Cardiovascular	5	06_Does_the_patient_receive_regular_EKG_or_echocardiogram
Cardiovasc2.txt	01_PMS_Ontology+02_Clinical_Questionnaire+08_Cardiovascular	6	07_Has_the_patient_had_an_electrocardiogram_(ECG)
Cardiovasc2.txt	01_PMS_Ontology+02_Clinical_Questionnaire+08_Cardiovascular	7	08_Has_the_patient_had_an_echocardiogram_(Echo)
Cardiovasc2.txt	01_PMS_Ontology+02_Clinical_Questionnaire+08_Cardiovascular	8	09_Has_the_patient_had_a_Chest_X-ray
Cardiovasc2.txt	01_PMS_Ontology+02_Clinical_Questionnaire+08_Cardiovascular	9	10_Other
Cardiovasc2.txt	01_PMS_Ontology+02_Clinical_Questionnaire+08_Cardiovascular	10	11_Other_Value
Lymphatics.txt	01_PMS_Ontology+02_Clinical_Questionnaire+09_Lymphatics+01_Persistent_Swelling	1	SUBJ_ID
Lymphatics.txt	01_PMS_Ontology+02_Clinical_Questionnaire+09_Lymphatics+01_Persistent_Swelling	2	01_Has_the_patient_ever_had_persistent_swelling_of_the_arms_and_legs
Lymphatics.txt	01_PMS_Ontology+02_Clinical_Questionnaire+09_Lymphatics+01_Persistent_Swelling	3	02_Left_arm_to_elbow
Lymphatics.txt	01_PMS_Ontology+02_Clinical_Questionnaire+09_Lymphatics+01_Persistent_Swelling	4	03_Left_arm_to_shoulder
Lymphatics.txt	01_PMS_Ontology+02_Clinical_Questionnaire+09_Lymphatics+01_Persistent_Swelling	5	04_Left_arm_other
Lymphatics.txt	01_PMS_Ontology+02_Clinical_Questionnaire+09_Lymphatics+01_Persistent_Swelling	6	05_Right_arm_to_elbow
